emp_no,first_name,last_name,title,from_date,salary
454292,Feixiong,Schapiro,44997,1988-11-10,44997
454293,Mohua,Underwood,40000,1986-09-18,40000
454132,Ugo,Boreale,42148,1990-04-17,42148
454310,Khue,Speckmann,45172,1986-10-01,45172
454322,Dulce,Delaune,64944,1986-07-19,64944
454136,Vishwani,Leaver,40000,1987-01-12,40000
454178,Yoshimitsu,Genin,56709,1987-11-10,56709
454340,Amabile,Alencar,43443,1999-06-05,43443
454344,Sasan,Binkley,49880,1986-12-21,49880
454354,Hugo,Vilarrasa,40000,1990-05-10,40000
454365,Kazuhisa,Koshino,69923,1991-07-13,69923
454375,Nevio,Paludetto,91546,1992-12-30,91546
454376,Fabrizio,Rosaz,50019,1986-08-19,50019
454379,Bogdan,Gulak,40000,1985-06-21,40000
454182,Mack,Cooke,72339,1993-07-23,72339
454383,Jungsoon,Beerel,40000,1990-02-13,40000
454389,Nathan,Garnick,47655,1986-10-14,47655
454199,Evgueni,Pezzoli,53511,1986-10-24,53511
454201,Xumin,Sullins,49673,1985-03-02,49673
454215,Koichi,Brender,47830,1991-08-08,47830
454398,Qunsheng,Braunmuhl,73189,1990-08-09,73189
454400,Gen,Vecchi,83047,1993-06-10,83047
454218,Mokhtar,Ducloy,52460,1997-02-23,52460
454231,Giordano,Schoegge,51381,1986-11-29,51381
454419,Vasilii,DeMori,68715,1988-05-26,68715
454233,Ewing,Bruckman,41221,1991-08-03,41221
454247,Xinan,Perfilyeva,56007,1985-06-07,56007
454444,Mamdouh,Wynblatt,72077,1998-06-19,72077
454449,Jasminko,Wilfing,43151,1994-06-09,43151
454450,Mandell,Hanabata,60037,1985-04-18,60037
454247,Xinan,Perfilyeva,56007,1995-04-27,56007
454458,Boriana,Vesna,53024,1995-07-02,53024
454248,Wuxu,Gornas,54128,1987-05-07,54128
454464,Hisao,Rothe,64723,1994-10-13,64723
454541,Gill,Valtorta,42233,1993-10-17,42233
454479,Hitomi,Cromarty,40000,1994-02-16,40000
454492,Aleksandar,Neimat,40000,1987-03-09,40000
454497,Gaetan,Kakkar,54848,1985-09-29,54848
454501,Hauke,Iivonen,41223,1985-10-20,41223
454501,Hauke,Iivonen,41223,1993-08-19,41223
454514,Dung,Rosis,46943,1987-01-12,46943
454550,Ravishankar,Zweizig,49910,1988-03-08,49910
454560,Ziyad,Randt,40000,1987-09-03,40000
454578,Leaf,Takanami,58290,1986-11-06,58290
454598,Uinam,Ramsay,58583,1998-05-31,58583
454678,Duke,Shigei,45626,1987-09-10,45626
454680,Otilia,Pollock,63364,1987-11-15,63364
454681,Leen,Eugenio,45126,1986-07-21,45126
454699,Huai,Jiafu,40000,1986-09-01,40000
454607,Elgin,Unno,40000,1995-09-15,40000
454709,Serap,Haldar,74496,1995-07-09,74496
454607,Elgin,Unno,40000,1998-02-18,40000
454617,Dmitry,Schrift,57741,1986-06-17,57741
454729,Parto,Gulak,56708,1987-01-09,56708
454729,Parto,Gulak,56708,1987-03-07,56708
454733,Peer,Milicia,40000,1986-11-25,40000
454627,Nathan,Foote,51005,1986-04-21,51005
454739,Paddy,Rikino,40000,1993-09-23,40000
454744,Martine,Poehlman,40000,1989-09-18,40000
454745,Marjo,Vigier,60519,1986-06-02,60519
454627,Nathan,Foote,51005,1997-12-21,51005
454750,Fumitake,Naudin,40000,1986-01-02,40000
454754,Bernd,Skogmar,83792,1990-07-14,83792
454633,Gil,Ariola,40000,1994-09-13,40000
454761,Sumant,Hmelo,40000,1985-03-21,40000
454643,Woody,Apsitis,40000,1986-12-21,40000
454767,Kerryn,Merey,40000,1985-08-02,40000
454767,Kerryn,Merey,40000,1990-03-27,40000
454774,Niranjan,Bugrara,62352,1986-11-01,62352
454649,Jovan,Crouzet,66981,1987-11-12,66981
454789,Ramachenga,DuBourdieux,53378,1985-09-25,53378
454659,Xiahua,Kamber,53309,1987-08-05,53309
454798,Richara,Bazzichi,40000,1992-09-29,40000
454801,Kristin,Cronin,40000,1987-12-30,40000
454663,Claudi,Koshiba,44804,1994-01-26,44804
454669,Jessie,Zeilberger,40000,1992-11-25,40000
454816,Mari,Pavlopoulou,40222,1990-08-12,40222
454816,Mari,Pavlopoulou,40222,1986-08-17,40222
454963,Mabo,Weedon,47643,1985-07-11,47643
454830,Ottavia,Dehkordi,71879,1996-02-18,71879
454966,Genta,Goodrum,88871,1988-03-06,88871
454836,Kazuyasu,Siprelle,67872,1986-10-27,67872
454979,Alagu,Milicic,40000,1993-06-16,40000
454862,Taiji,Mukaidono,46904,2000-08-21,46904
454862,Taiji,Mukaidono,46904,1995-03-11,46904
454863,Abdelghani,Krichel,44471,1988-12-07,44471
454983,Sedat,Yamaashi,61232,1989-07-03,61232
454987,Akemi,Fontet,68570,1988-08-08,68570
454987,Akemi,Fontet,68570,1989-09-21,68570
454989,Jinxi,Sidou,43603,1987-02-09,43603
454991,Haldon,Koblick,71759,1992-12-28,71759
454891,Ugo,Simmen,68388,1987-08-04,68388
455009,Udaiprakash,Birta,44450,1985-07-04,44450
454900,Shalesh,Malabarba,56213,1988-07-14,56213
454906,Subbu,Cannard,84111,1986-11-12,84111
454912,Roded,Hatcliff,57569,1999-10-31,57569
455015,Sachin,Rohrbach,46229,1992-03-24,46229
455029,Somnath,Matteis,40000,1987-05-23,40000
454929,Pintsang,Mateescu,62541,1985-06-11,62541
454931,Duangkaew,Salvesen,55482,1997-12-05,55482
454932,Sampalli,Zaiane,97754,1988-04-30,97754
455038,Bernardo,Kermarrec,60547,1987-01-14,60547
454948,Emran,Setia,60999,1986-05-22,60999
454948,Emran,Setia,60999,1991-02-04,60999
454951,Weiye,Bauknecht,69233,1987-02-23,69233
455054,Ingemar,Lores,63990,1996-05-21,63990
455088,Alenka,Sevcikova,40000,1997-08-30,40000
455103,Tremaine,Docker,55187,1987-10-23,55187
455106,Susuma,Porotnikoff,40000,1991-01-11,40000
455112,Chaoyi,Rosen,73432,1985-11-14,73432
455122,Chaosheng,Molenkamp,62960,1988-03-04,62960
455122,Chaosheng,Molenkamp,62960,1994-08-08,62960
455123,Satoru,Lamparter,43395,1993-10-30,43395
455129,Berni,Preusig,79016,1987-03-10,79016
455142,Youssef,Bashian,62549,1985-09-10,62549
455145,Tsuneo,Papsdorf,61711,1991-10-15,61711
455157,Ravishankar,Setiz,56595,1985-05-23,56595
455159,Demin,Benantar,65818,1986-01-27,65818
455160,Mahendra,Cooley,40000,1985-02-19,40000
455164,Khosrow,Wilfing,65453,1987-06-10,65453
455165,Snehasis,Pargas,40000,1986-12-02,40000
455172,Chiradeep,Litecky,40000,1988-04-27,40000
455192,Shigeichiro,Schwartzbauer,76076,1987-05-31,76076
455203,Brewster,Karcich,48110,1986-11-25,48110
455209,Shrikanth,Rassart,68880,1989-11-06,68880
455209,Shrikanth,Rassart,68880,1986-07-29,68880
455223,Sariel,Fabrizio,40000,1989-01-27,40000
455090,Jaana,Azuma,45226,1988-10-03,45226
455237,Kotesh,Walston,56644,1985-05-21,56644
455240,Yishai,Speckmann,40000,1988-07-15,40000
455096,Masanao,Zaiane,49119,1986-09-18,49119
455098,Seshu,Kambil,40000,1985-05-20,40000
455392,Wojceich,Rothenberg,55666,1994-05-27,55666
455258,Vatsa,Leuchs,51844,1988-05-10,51844
455266,Zita,Czaja,49416,1986-09-14,49416
455392,Wojceich,Rothenberg,55666,1987-07-22,55666
455395,Amstein,Kalorkoti,51028,1997-09-03,51028
455402,Nidapan,Luce,87032,1985-11-25,87032
455290,Heng,Jording,45101,1994-04-05,45101
455413,Roddy,Matzat,40000,1987-07-31,40000
455302,Yaghout,Deverell,40000,1997-07-06,40000
455430,Miyeon,Melichar,40000,1996-02-17,40000
455318,Houman,Schaaf,43648,1986-10-04,43648
455321,Tua,Denis,64422,1985-11-10,64422
455333,Souichi,Anick,46332,1986-04-21,46332
455441,Yifei,Schiper,80803,1987-05-05,80803
455335,Hisao,Akaboshi,40000,1991-12-02,40000
455336,Debaprosad,Hatcliff,63056,1986-01-03,63056
455337,Kamakshi,Berendt,40000,1997-11-11,40000
455464,Willard,Crelier,57182,1985-10-29,57182
455355,Remko,Rotem,67056,1998-08-29,67056
455356,Gretta,Murthy,53254,1993-06-06,53254
455373,Shimshon,Eiter,86065,1991-03-06,86065
455375,Sumali,Zhang,40000,1990-05-16,40000
455470,Gal,Toyoshima,83523,1988-12-22,83523
455476,Limsoon,Speek,63244,1992-09-13,63244
455490,Sanjiv,Wielonsky,48626,1996-04-16,48626
455496,Kasidit,Schaap,69701,1987-03-19,69701
455506,Hailing,Penn,67877,1990-01-18,67877
455529,Hidefumi,Rodier,91932,1988-08-10,91932
455533,Raimond,Shihab,49571,1988-09-06,49571
455512,Nevin,Pollock,40000,1992-01-22,40000
455525,Duro,Murtagh,40000,1989-08-17,40000
455554,Xinyu,Pietrzykowski,45280,1995-01-01,45280
455559,Shan,Papastamatiou,87910,1988-05-31,87910
455566,Fayez,Swan,63177,1989-08-10,63177
455566,Fayez,Swan,63177,1988-10-14,63177
455682,Jahangir,Ranka,40000,1987-06-10,40000
455579,Evgueni,Birrer,67544,1991-01-29,67544
455590,Claude,Danlos,57159,1998-12-18,57159
455703,Guttorm,Jansch,40000,1997-01-02,40000
455622,Teiji,Klyachko,40000,1988-03-27,40000
455626,Nirmal,Piancastelli,68743,1988-12-14,68743
455630,Jiong,Muchinsky,58927,1988-06-03,58927
455631,Barry,Gewali,69535,1997-04-05,69535
455727,Kolar,Veccia,52711,1985-07-05,52711
455640,Takushi,Levasseur,40000,1998-01-28,40000
455642,Yuchang,Brandsma,52620,1988-02-22,52620
455648,Shuzo,Munawer,43356,1986-08-06,43356
455649,Kirk,Marwedel,46539,1996-03-09,46539
455734,Boutros,Chachaty,46195,1987-12-17,46195
455669,Reuven,Giaccio,44986,1996-06-02,44986
455755,Mihalis,Kenevan,40000,1994-05-21,40000
455755,Mihalis,Kenevan,40000,1998-11-10,40000
455757,Valeri,Serot,45334,1988-07-19,45334
455758,Garnet,Nilsson,57144,1988-07-07,57144
455759,Maik,Smailagic,40000,1987-05-04,40000
455769,KayLiang,Braunmuhl,83820,1986-05-08,83820
455837,Sachin,Lindqvist,63434,1990-03-16,63434
455770,Petter,Picci,65678,1986-09-08,65678
455840,Naraig,Aumann,82816,1986-12-25,82816
455801,Suzette,Paludetto,40000,1985-11-19,40000
455844,Masadi,Rosiles,40000,1992-01-24,40000
455848,Pramod,Penttonen,40000,1985-08-30,40000
455871,Sachar,Verspoor,40000,1994-11-03,40000
455805,Sergi,Stentiford,40000,1990-12-30,40000
455806,Bogdan,Schahn,50357,1988-10-04,50357
455809,Ramachenga,Dusink,40000,1988-12-08,40000
455957,Mack,Basagni,40923,1988-11-30,40923
455902,Marsha,Demos,49101,1996-10-03,49101
455905,Ziyad,Peres,47742,1993-09-24,47742
455927,Gina,Deverell,40000,1995-04-11,40000
455927,Gina,Deverell,40000,1991-02-25,40000
455932,Wanqing,Polupanov,40000,1988-12-04,40000
455933,Danco,Beilner,50343,1989-06-10,50343
455966,Guoxiang,Rissanen,58528,1985-12-31,58528
455947,Dipankar,Veccia,44139,1986-02-28,44139
455980,Masali,Chaudhuri,49313,1992-07-28,49313
455987,Susanta,Erol,40000,1989-03-07,40000
455987,Susanta,Erol,40000,2000-04-19,40000
455991,Luisa,Ghelli,85382,1988-02-08,85382
455998,Dante,Panangaden,53915,1987-02-27,53915
455999,Dhritiman,Nastansky,40000,1986-10-27,40000
456005,Jordanka,Kamber,50766,1987-11-19,50766
456100,Monique,Lalonde,55274,1993-03-20,55274
456100,Monique,Lalonde,55274,1988-01-25,55274
456101,Masako,Krone,40000,1986-05-08,40000
456007,Souichi,Aloia,63030,1988-10-24,63030
456111,Vincent,Legleitner,47439,1987-08-27,47439
456111,Vincent,Legleitner,47439,1993-12-20,47439
456015,Wuxu,Narlikar,40000,1998-03-19,40000
456030,Yechezkel,Smeets,52756,1985-09-05,52756
456133,Aleksander,Ullian,77469,1988-09-05,77469
456133,Aleksander,Ullian,77469,1987-03-22,77469
456144,Naraig,Hennings,77219,1988-06-10,77219
456036,Hitofumi,Swist,40000,1986-12-30,40000
456149,Sigeru,Grospietsch,40000,1990-08-21,40000
456149,Sigeru,Grospietsch,40000,2002-02-15,40000
456158,Jungsoon,Takanami,40000,1988-08-22,40000
456053,Eldridge,Buescher,55263,1986-08-20,55263
456161,Pranas,Lindenbaum,81171,1985-09-12,81171
456169,Kinh,Perl,43729,1997-07-20,43729
456174,Vojin,Raczkowsky,73149,1996-10-11,73149
456063,Jayesh,Bolotov,44080,1988-12-14,44080
456183,Adamantios,Bennis,40000,1988-07-09,40000
456204,Leif,Zschoche,66758,1987-07-21,66758
456204,Leif,Zschoche,66758,1997-06-02,66758
456205,Faiza,Botman,40585,1985-09-15,40585
456216,Kenroku,Beausoleil,81654,1985-06-28,81654
456227,Martina,Cappello,40000,1992-02-28,40000
456240,Lene,Ravishankar,46553,1986-07-30,46553
456241,Rafael,Bolsens,40237,1989-09-19,40237
456066,Howell,Chenney,45576,1994-10-28,45576
456258,Kristian,Anandan,46076,1999-09-18,46076
456071,Harngdar,Zaccaria,40000,1995-02-23,40000
456078,Christoper,Ranka,54131,1996-10-28,54131
456281,Freyja,Trystram,54576,1994-05-27,54576
456286,Maria,Taubenfeld,102543,1986-12-15,102543
456079,Ayakannu,Kalefeld,85966,1987-03-24,85966
456089,Huican,Kamber,42693,1991-12-07,42693
456294,Vishv,Shinomoto,56394,1999-09-02,56394
456300,Demin,Chiodo,55488,1999-06-16,55488
456093,Flemming,Ramaiah,40000,1989-02-16,40000
456317,Lucian,Beerel,45153,1993-07-25,45153
456394,Nectarios,Bellone,67131,1988-03-08,67131
456326,Huican,Stentiford,50940,1986-12-31,50940
456350,Mooi,Suri,40364,1997-04-18,40364
456355,Weiyi,Picaronny,40000,1989-03-07,40000
456361,Bouchung,Georgatos,40000,1995-04-18,40000
456364,Lunjin,Tagansky,41275,1986-10-02,41275
456367,Yishai,Kleiser,49395,1986-09-18,49395
456405,Ung,Petereit,40000,1992-08-11,40000
456369,Claude,Giveon,40000,1986-09-04,40000
456411,Masanao,Maraist,61967,1990-07-15,61967
456414,Leandro,Marshall,57624,1986-03-18,57624
456415,Dinkar,Tagansky,48406,1986-07-23,48406
456415,Dinkar,Tagansky,48406,1992-10-09,48406
456416,Heeju,Lupu,40000,1992-06-06,40000
456429,Deborah,Stasinski,40000,1992-04-06,40000
456525,Fox,Kading,56657,1986-12-10,56657
456430,Sukumar,Picel,40000,1986-07-02,40000
456532,Lijia,Penz,56968,1986-11-09,56968
456440,Kersti,Stassinopoulos,40000,1986-05-14,40000
456542,Odoardo,Hanabata,40000,1986-04-08,40000
456443,Moss,Merks,51008,1993-02-10,51008
456553,Aram,Gulla,61704,1985-04-25,61704
456473,Baoqiu,Ciolek,75954,1986-12-12,75954
456556,Gay,Ghemri,57255,1993-10-17,57255
456562,Sanjai,Brodie,40000,1989-04-21,40000
456584,Paris,Talmon,40000,1986-07-28,40000
456480,Gritta,Lamma,40000,1988-09-28,40000
456601,Zeljko,Sanella,69068,1999-05-22,69068
456601,Zeljko,Sanella,69068,1999-10-09,69068
456487,Jouko,Dechter,68832,1996-01-17,68832
456603,Khun,Trystram,40000,1990-06-30,40000
456610,Erez,Ellozy,60943,1988-07-12,60943
456614,Djenana,Iisaku,47332,1988-08-30,47332
456521,Ebbe,Wynblatt,40000,1985-06-26,40000
456620,Dekang,Avouris,54509,1988-02-07,54509
456633,Paloma,Portugali,40000,1999-01-30,40000
456672,Jongsuk,Schaap,40000,1986-03-12,40000
456650,Vidar,Lindenbaum,51950,2000-10-03,51950
456650,Vidar,Lindenbaum,51950,1996-01-27,51950
456657,Frederique,Akaboshi,86823,1995-04-07,86823
456659,Seongbae,Azuma,44209,1989-03-11,44209
456675,Adin,Sethi,40606,1993-04-26,40606
456677,Kien,Lieblein,71373,1986-12-12,71373
456677,Kien,Lieblein,71373,1992-04-27,71373
456683,Yishai,Qiwen,40000,1985-06-10,40000
456822,Aram,Siochi,40000,1994-04-27,40000
456685,Gladys,Champarnaud,53350,1996-03-25,53350
456827,Panayotis,Chiola,40988,1991-03-13,40988
456688,Petter,Apsitis,40000,1991-02-27,40000
456831,Houman,Brattka,68891,1994-04-12,68891
456838,Adin,Makrucki,45731,1987-05-28,45731
456688,Petter,Apsitis,40000,1999-09-13,40000
456840,Lubomir,Papadias,70680,1988-09-12,70680
456692,Akeel,Polupanov,43335,1988-02-10,43335
456851,Terresa,Cooman,40000,1997-01-16,40000
456702,Zorica,Tomescu,41121,1988-06-12,41121
456718,Arumugam,Gurbaxani,48009,1988-01-25,48009
456875,Kayoko,Gronowski,72847,1998-04-11,72847
456876,Jinya,Puoti,59175,1988-08-17,59175
456719,Basem,Shumilov,99039,1994-01-14,99039
456719,Basem,Shumilov,99039,1998-05-31,99039
456736,Anoosh,Pettit,40000,1997-02-18,40000
456905,Filipe,Tzvieli,40000,1987-05-30,40000
456913,Randy,Broder,63414,1985-03-09,63414
456919,Garnet,Homond,47065,1993-12-09,47065
456736,Anoosh,Pettit,40000,1986-01-24,40000
456927,Kensei,Comellas,57983,1986-09-28,57983
456929,Torsten,Capobianchi,40000,1989-10-24,40000
456744,Maia,Chandrasekhar,40000,1991-12-31,40000
456941,Jamaludin,Ishibashi,59355,1995-05-07,59355
456745,Yishai,Ishibashi,40775,1996-02-10,40775
456947,Tsutomu,Porotnikoff,40000,1993-08-24,40000
456745,Yishai,Ishibashi,40775,1988-06-03,40775
456751,Danai,Pfau,73090,1986-08-27,73090
456765,Duro,Kriebel,77079,1993-09-12,77079
456766,Odoardo,Kisuki,95186,1987-11-22,95186
456769,Kiam,Molenaar,62182,1988-10-24,62182
456774,Shaunak,Cappelli,40000,1999-08-31,40000
456954,Arunachalam,Restivo,62889,1993-11-21,62889
456959,Giordano,Figueira,57101,1985-04-27,57101
456774,Shaunak,Cappelli,40000,1991-04-22,40000
456783,Shaunak,Furudate,64337,1987-03-26,64337
456970,Genta,Dehkordi,48802,1994-12-16,48802
456798,Barun,Krone,54408,1989-08-02,54408
456989,Jinpo,Sooriamurthi,40000,1985-06-07,40000
456989,Jinpo,Sooriamurthi,40000,1998-08-14,40000
456990,Urs,Merks,40000,1995-06-04,40000
456806,Filipp,Vingron,48876,1991-03-02,48876
457008,Subhrajyoti,Welham,48183,1986-06-25,48183
457014,Hidefumi,Swiss,55286,1987-12-03,55286
457015,Yoshinari,Biran,74238,1987-02-03,74238
457092,Serif,Kriebel,57120,1987-05-29,57120
457041,Stepehn,Demeyer,77787,1988-08-27,77787
457047,Duke,Snedden,54418,1992-12-14,54418
457051,Rosli,Bain,40000,1985-12-19,40000
457054,Pascal,Litecky,40000,1997-04-11,40000
457103,Shaunak,Khasidashvili,40000,1999-02-01,40000
457054,Pascal,Litecky,40000,1986-03-31,40000
457062,Bilhanan,Lores,73892,1986-01-19,73892
457062,Bilhanan,Lores,73892,1999-05-18,73892
457113,Barry,Cummings,40000,1996-10-17,40000
457071,Gino,Herath,57278,1988-03-09,57278
457071,Gino,Herath,57278,1987-05-03,57278
457125,Leah,Krupka,81202,1992-11-03,81202
457087,Spyrose,Demke,40000,1993-03-17,40000
457089,Jacqueline,Lambe,40000,1994-01-06,40000
457237,Mansur,Kalsbeek,40000,1988-06-09,40000
457240,Masali,Kitsuregawa,52637,1991-12-22,52637
457248,Anyuan,Camurati,78732,1993-10-08,78732
457267,Dung,Androutsos,40000,1988-09-29,40000
457126,Hongzue,Warwick,69110,1988-02-04,69110
457131,Visit,Herbst,40000,1998-09-24,40000
457138,Stepehn,Baek,62673,2001-05-03,62673
457291,Charlene,Kitsuregawa,40000,1995-06-10,40000
457291,Charlene,Kitsuregawa,40000,1985-09-01,40000
457295,Janalee,Rusterholz,62924,1992-05-25,62924
457299,Zito,Molenkamp,40000,1985-06-09,40000
457138,Stepehn,Baek,62673,1995-09-15,62673
457184,Akemi,Makrucki,49802,1995-01-23,49802
457319,Tristan,Pews,40000,1993-09-02,40000
457184,Akemi,Makrucki,49802,1985-05-22,49802
457360,Fumitaka,Rosar,78049,1994-04-16,78049
457189,Alain,Schnabel,40000,1986-12-06,40000
457372,Byong,Pettit,91391,1985-07-29,91391
457191,Barun,Iacovou,40000,1999-03-24,40000
457196,Sanjiv,Chachaty,40000,1985-05-05,40000
457201,Bowen,Muhling,54338,1998-03-19,54338
457202,Uzi,Mersereau,52282,1986-02-21,52282
457206,Zhiguo,Nitta,55443,1991-10-25,55443
457219,Sedat,Matheson,48365,1987-01-28,48365
457387,Nikolaus,Redmiles,100983,1988-09-04,100983
457392,Taisook,Terlouw,40000,1994-01-10,40000
457225,Hironoby,Seuren,40000,1988-08-04,40000
457541,Jovan,Furudate,40000,1995-01-24,40000
457417,Hongzue,Kirkerud,45678,1988-09-28,45678
457422,Dung,Fasbender,50311,1992-10-24,50311
457422,Dung,Fasbender,50311,2001-12-17,50311
457441,Woody,Flexer,40000,1988-02-09,40000
457442,Lillian,Gilg,45298,1999-01-10,45298
457443,Wonhee,Sethi,72913,1986-03-08,72913
457450,Jinya,Bael,40000,1995-11-18,40000
457457,Nahid,Moehrke,74922,1988-04-27,74922
457461,Sachio,Chenoweth,41727,1987-05-30,41727
457473,Shaunak,Pollock,40000,1996-12-26,40000
457548,Leszek,Lorho,40000,1992-12-10,40000
457487,Padma,Valtorta,77916,1985-10-22,77916
457550,Mingdong,Schlegelmilch,75692,1997-01-13,75692
457564,Heather,Riefers,56287,1985-02-15,56287
457510,Christoper,Chachaty,40694,1993-06-05,40694
457577,Adin,Rosay,62037,1995-07-12,62037
457584,Sandeepan,Teitelbaum,48957,1986-10-14,48957
457591,Jaewoo,Imataki,40000,1987-10-04,40000
457594,Ebru,Kermarrec,48334,1994-03-28,48334
457667,Mahmut,Kumaresan,53700,1988-05-24,53700
457597,Manton,Berstel,40404,1988-11-12,40404
457674,Niranjan,Lindenbaum,42168,1990-05-27,42168
457597,Manton,Berstel,40404,1997-12-23,40404
457683,Janalee,Zultner,40000,1986-11-23,40000
457598,Marla,Vidya,80429,1999-12-09,80429
457601,Magdalena,Leuchs,40000,1985-09-26,40000
457606,Bodo,Janocha,67984,1991-12-28,67984
457701,Sibyl,Miara,65738,1986-04-12,65738
457709,Somnath,Gewali,42106,1987-01-19,42106
457612,Nimmagadda,Delaune,74377,1997-02-11,74377
457717,Jeong,Iwayama,72551,1986-12-25,72551
457722,Arco,Alpay,40000,1988-05-08,40000
457627,Hiroyasu,Giaccio,57420,1986-07-10,57420
457726,Jinpo,Lortz,50237,1994-10-08,50237
457726,Jinpo,Lortz,50237,1986-05-31,50237
457636,Tokuyasu,Flexer,58503,1989-08-20,58503
457744,Zorica,Benaini,40000,1986-04-12,40000
457651,Hongzhu,Pauthner,40000,1985-08-13,40000
457759,Heng,Chorvat,40000,1985-08-29,40000
457770,Ute,Nitsch,48077,1986-04-13,48077
457652,Weiru,Alpay,51263,1985-07-30,51263
457801,Abdulla,Antonakopoulos,56267,1987-08-01,56267
457799,Shakhar,Veccia,40000,1989-01-09,40000
457811,Jiong,Rindone,44571,1986-10-24,44571
457836,Yoshinari,Veeraraghavan,51862,1990-07-10,51862
457943,Heng,Varley,40050,1996-06-29,40050
457948,Fayez,Basagni,48378,1998-07-02,48378
457842,Xianlong,Sidou,40000,1993-08-08,40000
457964,Nigel,Zallocco,40000,1987-09-05,40000
457968,Seongbin,Wissmann,52341,1991-04-01,52341
457970,Herb,Matteis,40000,1985-05-04,40000
457846,Krisda,Alblas,77839,1989-09-10,77839
457972,Stamatina,Luck,51270,1987-01-20,51270
457973,Shahid,Maksimenko,92653,1988-08-06,92653
457849,Vugranam,Benveniste,48345,1985-08-05,48345
457982,Arumugam,Vecchi,40000,1999-11-22,40000
457988,Wilmer,Spieker,40222,1991-07-17,40222
457852,Gor,Emmerich,44844,1986-08-03,44844
457990,Taiji,Oaver,60163,1989-03-27,60163
457995,Byong,Hiraishi,40000,1994-09-26,40000
457995,Byong,Hiraishi,40000,1988-09-13,40000
457853,Adib,Morrey,45544,1987-04-21,45544
457856,Sudharsan,Cusworth,46926,1996-11-30,46926
458009,Rosine,Laventhal,77374,1986-11-25,77374
457856,Sudharsan,Cusworth,46926,1987-09-21,46926
458015,Amalendu,Noriega,55796,1988-06-27,55796
457859,Yaghout,Beausoleil,45298,1994-01-17,45298
458017,Sampalli,Pellegrinelli,55254,1987-02-01,55254
457862,Masamitsu,Holburn,59540,1990-12-15,59540
458026,Vesna,Veeraraghavan,47152,1986-01-16,47152
458032,Kiyokazu,Bultermann,64006,1987-06-27,64006
458034,Jacopo,Rodier,40000,1989-06-06,40000
457866,Eckart,Potthoff,44279,1988-02-07,44279
458034,Jacopo,Rodier,40000,1988-04-07,40000
457880,Chrisa,Segond,80205,1987-12-05,80205
458054,Yagil,Benaini,40000,1995-09-18,40000
458054,Yagil,Benaini,40000,1995-03-18,40000
458056,Garnet,Pocchiola,44739,1986-01-03,44739
458058,Marjo,Klassen,42140,1988-06-25,42140
458063,Krassimir,Piazza,40787,1988-05-07,40787
458063,Krassimir,Piazza,40787,1999-06-22,40787
457894,Augustine,Ranst,55020,1986-10-12,55020
457901,Weiye,Gluchowski,79568,1991-01-05,79568
457924,Sumali,Perin,44848,1986-08-09,44848
457925,Tianruo,Lund,53308,1994-10-22,53308
458228,Fen,Kalloufi,52323,1986-05-16,52323
